Season,Player Name,GW,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,fpl_id,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,match_identifier
2020-21,Rayan Ait Nouri,17,0,0,0.0,90,DL,Brighton,Wolverhampton Wanderers,3,3,2021-01-02,6674,2020,563,0,0.0,0,0,0,0.0,0.1909559965133667,0.1909559965133667,14601
2020-21,Rayan Ait Nouri,18,0,1,0.012327100150287151,90,DL,Wolverhampton Wanderers,Everton,1,2,2021-01-12,6674,2020,563,0,0.3265169858932495,1,2,0,0.012327100150287151,0.07425440102815628,0.01545680034905672,14612
2020-21,Rayan Ait Nouri,20,0,0,0.0,49,ML,Chelsea,Wolverhampton Wanderers,0,0,2021-01-27,6674,2020,563,0,0.0,0,0,0,0.0,0.05718730017542839,0.05718730017542839,14630
2020-21,Rayan Ait Nouri,25,0,0,0.0,8,Sub,Wolverhampton Wanderers,Leeds,1,0,2021-02-19,6674,2020,563,0,0.0,0,0,0,0.0,0.0,0.0,14684
2020-21,Rayan Ait Nouri,26,0,0,0.0,1,Sub,Newcastle United,Wolverhampton Wanderers,1,1,2021-02-27,6674,2020,563,0,0.0,0,0,0,0.0,0.0,0.0,14688
2020-21,Rayan Ait Nouri,30,0,1,0.04335379973053932,90,DL,Wolverhampton Wanderers,West Ham,2,3,2021-04-05,6674,2020,563,0,0.0,0,0,0,0.04335379973053932,0.7963299751281738,0.7529760003089905,14734
2020-21,Rayan Ait Nouri,31,0,0,0.0,90,DL,Fulham,Wolverhampton Wanderers,0,1,2021-04-09,6674,2020,563,0,0.03380909934639931,0,1,0,0.0,0.03287230059504509,0.03287230059504509,14738
2020-21,Rayan Ait Nouri,32,0,1,0.03383589908480644,90,DML,Wolverhampton Wanderers,Sheffield United,1,0,2021-04-17,6674,2020,563,0,0.0,0,0,0,0.03383589908480644,0.03383589908480644,0.0,14754
2020-21,Rayan Ait Nouri,33,0,1,0.01462590042501688,90,ML,Wolverhampton Wanderers,Burnley,0,4,2021-04-25,6674,2020,563,0,0.02102929912507534,0,1,0,0.01462590042501688,0.03447290137410164,0.03447290137410164,14764
2020-21,Rayan Ait Nouri,35,0,1,0.01974719949066639,90,DL,Wolverhampton Wanderers,Brighton,2,1,2021-05-09,6674,2020,563,0,0.09929829835891724,0,3,0,0.01974719949066639,0.2715960144996643,0.23692800104618073,14784
2020-21,Rayan Ait Nouri,37,0,0,0.0,90,ML,Everton,Wolverhampton Wanderers,1,0,2021-05-19,6674,2020,563,0,0.0,0,0,0,0.0,0.0,0.0,14799
2020-21,Raúl Jiménez,1,1,5,1.022189974784851,90,FWR,Sheffield United,Wolverhampton Wanderers,0,2,2020-09-14,4105,2020,460,0,0.2900319993495941,0,1,1,1.022189974784851,1.282770037651062,0.03592190146446228,14094
2020-21,Raúl Jiménez,3,0,2,0.12284299731254578,90,FW,West Ham,Wolverhampton Wanderers,4,0,2020-09-27,4105,2020,460,0,0.0,0,0,0,0.12284299731254578,0.07459820061922073,0.0,14113
2020-21,Raúl Jiménez,4,0,3,0.16543200612068176,90,FW,Wolverhampton Wanderers,Fulham,1,0,2020-10-04,4105,2020,460,0,0.0,0,0,0,0.16543200612068176,0.16543200612068176,0.030401000753045082,14474
2020-21,Raúl Jiménez,5,1,2,0.08433350175619125,90,FW,Leeds,Wolverhampton Wanderers,0,1,2020-10-19,4105,2020,460,0,0.0,0,0,1,0.08433350175619125,0.047327201813459396,0.022826500236988068,14478
2020-21,Raúl Jiménez,6,1,6,0.29773199558258057,90,FW,Wolverhampton Wanderers,Newcastle United,1,1,2020-10-25,4105,2020,460,0,0.12207700312137604,0,2,1,0.29773199558258057,0.41792500019073486,0.051487598568201065,14494
2020-21,Raúl Jiménez,7,0,1,0.0769416019320488,90,FW,Wolverhampton Wanderers,Crystal Palace,2,0,2020-10-30,4105,2020,460,0,0.09328000247478485,0,1,0,0.0769416019320488,0.6336079835891724,0.46338599920272827,14504
2020-21,Raúl Jiménez,8,0,0,0.0,90,FW,Leicester,Wolverhampton Wanderers,1,0,2020-11-08,4105,2020,460,0,0.0,0,0,0,0.0,0.0,0.0,14510
2020-21,Raúl Jiménez,9,0,4,0.2341340035200119,90,FW,Wolverhampton Wanderers,Southampton,1,1,2020-11-23,4105,2020,460,0,0.12757299840450287,0,2,0,0.2341340035200119,0.8707159757614136,0.50900799036026,14524
2020-21,Raúl Jiménez,10,0,0,0.0,14,FW,Arsenal,Wolverhampton Wanderers,1,2,2020-11-29,4105,2020,460,0,0.0,0,0,0,0.0,0.0,0.0,14525
2020-21,Reece James,1,1,1,0.019769800826907158,90,DR,Brighton,Chelsea,1,3,2020-09-14,8067,2020,123,0,0.1321530044078827,1,2,1,0.019769800826907158,0.1096239984035492,0.08985389769077301,14095
2020-21,Reece James,2,0,0,0.0,90,DR,Chelsea,Liverpool,0,2,2020-09-20,8067,2020,123,0,0.0,0,0,0,0.0,0.012458099983632565,0.012458099983632565,14102
2020-21,Reece James,5,0,0,0.0,1,Sub,Chelsea,Southampton,3,3,2020-10-17,8067,2020,123,0,0.0,0,0,0,0.0,0.0,0.0,14475
2020-21,Reece James,7,0,2,0.048682499676942825,90,DR,Burnley,Chelsea,0,3,2020-10-31,8067,2020,123,0,0.0,0,0,0,0.048682499676942825,0.5062969923019409,0.4661020040512085,14496
2020-21,Reece James,8,0,2,0.07865709811449051,90,DR,Chelsea,Sheffield United,4,1,2020-11-07,8067,2020,123,0,0.09132400155067444,0,1,0,0.07865709811449051,0.23293699324131012,0.23293699324131012,14507
2020-21,Reece James,9,0,2,0.03811020031571388,90,DR,Newcastle United,Chelsea,0,2,2020-11-21,8067,2020,123,0,0.0,0,0,0,0.03811020031571388,0.4987260103225708,0.4788669943809509,14521
2020-21,Reece James,11,0,1,0.04439660161733627,90,DR,Chelsea,Leeds,3,1,2020-12-05,8067,2020,123,0,1.0281399488449097,1,2,0,0.04439660161733627,1.237239956855774,1.237239956855774,14538
2020-21,Reece James,12,0,3,0.15467900037765503,90,DR,Everton,Chelsea,1,0,2020-12-12,8067,2020,123,0,0.0,0,0,0,0.15467900037765503,0.195374995470047,0.10083500295877457,14546
2020-21,Reece James,15,0,1,0.016188200563192368,90,DR,Arsenal,Chelsea,3,1,2020-12-26,8067,2020,123,0,0.05482359975576401,0,2,0,0.016188200563192368,0.8568120002746582,0.8370220065116882,14575
2020-21,Reece James,19,0,2,0.15177400410175323,90,DR,Leicester,Chelsea,2,0,2021-01-19,8067,2020,123,0,0.09463319927453995,0,2,0,0.15177400410175323,0.17777499556541443,0.08314169943332672,14609
2020-21,Reece James,21,0,1,0.05743879824876785,16,Sub,Chelsea,Burnley,2,0,2021-01-31,8067,2020,123,0,0.0,0,0,0,0.05743879824876785,0.2324330061674118,0.17499400675296783,14637
2020-21,Reece James,23,0,2,0.11961299926042557,90,MR,Sheffield United,Chelsea,1,2,2021-02-07,8067,2020,123,0,0.03290129825472832,0,1,0,0.11961299926042557,0.14245399832725525,0.022840600460767746,14662
2020-21,Reece James,24,0,1,0.04179859906435013,9,Sub,Chelsea,Newcastle United,2,0,2021-02-15,8067,2020,123,0,0.0,0,0,0,0.04179859906435013,0.04179859906435013,0.0,14667
2020-21,Reece James,25,0,1,0.08272939920425415,90,DMR,Southampton,Chelsea,1,1,2021-02-20,8067,2020,123,0,0.08066879957914352,0,1,0,0.08272939920425415,0.22327500581741333,0.059877198189496994,14682
2020-21,Reece James,26,0,0,0.0,90,DMR,Liverpool,Chelsea,0,1,2021-03-04,8067,2020,123,0,0.020801600068807602,0,1,0,0.0,0.3454180061817169,0.3246159851551056,14719
2020-21,Reece James,27,0,2,0.06473109871149063,90,DMR,Chelsea,Everton,2,0,2021-03-08,8067,2020,123,0,0.04382209852337837,0,1,0,0.06473109871149063,0.6209959983825684,0.595320999622345,14698
2020-21,Reece James,28,0,0,0.0,21,Sub,Leeds,Chelsea,0,0,2021-03-13,8067,2020,123,0,0.09941499680280685,0,1,0,0.0,0.10884500294923782,0.009430400095880032,14709
2020-21,Reece James,31,0,1,0.047463398426771164,13,Sub,Crystal Palace,Chelsea,1,4,2021-04-10,8067,2020,123,0,0.0642509013414383,0,1,0,0.047463398426771164,0.44985300302505493,0.33813801407814026,14737
2020-21,Reece James,32,0,0,0.0,90,DMR,Chelsea,Brighton,0,0,2021-04-20,8067,2020,123,0,0.09585259854793549,0,1,0,0.0,0.16926200687885284,0.16926200687885284,14747
2020-21,Reece James,33,0,0,0.0,3,Sub,West Ham,Chelsea,0,1,2021-04-24,8067,2020,123,0,0.009320469573140144,0,1,0,0.0,0.009320469573140144,0.0,14763
2020-21,Reece James,34,0,0,0.0,90,DMR,Chelsea,Fulham,2,0,2021-05-01,8067,2020,123,0,0.0,0,0,0,0.0,0.0,0.0,14767
2020-21,Reece James,35,0,0,0.0,90,DMR,Chelsea,Arsenal,0,1,2021-05-12,8067,2020,123,0,0.10840799659490585,0,3,0,0.0,0.17907099425792694,0.13395799696445465,14790
2020-21,Reece James,37,0,2,0.02904910035431385,90,DC,Chelsea,Leicester,2,1,2021-05-18,8067,2020,123,0,0.07993940263986588,0,1,0,0.02904910035431385,0.901757001876831,0.8848670125007629,14797
2020-21,Reece James,38,0,0,0.0,90,DC,Aston Villa,Chelsea,2,1,2021-05-23,8067,2020,123,0,0.020795699208974838,0,1,0,0.0,1.0473999977111816,1.026610016822815,14806
2020-21,Reiss Nelson,9,0,0,0.0,44,Sub,Leeds,Arsenal,0,0,2020-11-22,6492,2020,21,0,0.0,0,0,0,0.0,0.29112300276756287,0.29112300276756287,14518
2020-21,Ricardo Pereira,19,0,0,0.0,11,Sub,Leicester,Chelsea,2,0,2021-01-19,3303,2020,226,0,0.0,0,0,0,0.0,0.0,0.0,14609
2020-21,Ricardo Pereira,21,0,1,0.026815399527549744,54,Sub,Leicester,Leeds,1,3,2021-01-31,3303,2020,226,0,0.0,0,0,0,0.026815399527549744,0.1221650019288063,0.1221650019288063,14643
2020-21,Ricardo Pereira,22,0,0,0.0,90,DR,Fulham,Leicester,0,2,2021-02-03,3303,2020,226,0,0.07963529974222183,0,1,0,0.0,1.0716300010681152,0.991998016834259,14647
2020-21,Ricardo Pereira,24,0,0,0.0,90,DL,Leicester,Liverpool,3,1,2021-02-13,3303,2020,226,0,0.0,0,0,0,0.0,0.1287049949169159,0.1287049949169159,14670
2020-21,Ricardo Pereira,25,0,3,0.10663799941539764,77,AMR,Aston Villa,Leicester,1,2,2021-02-21,3303,2020,226,0,0.06877049803733826,0,2,0,0.10663799941539764,0.27372899651527405,0.20466099679470062,14676
2020-21,Ricardo Pereira,26,0,1,0.07260719686746597,90,MR,Burnley,Leicester,1,1,2021-03-03,3303,2020,226,0,0.062020398676395416,0,1,0,0.07260719686746597,0.5168190002441406,0.382191002368927,14716
2020-21,Ricardo Pereira,26,0,0,0.0,90,MR,Leicester,Arsenal,1,3,2021-02-28,3303,2020,226,0,0.0,0,0,0,0.0,0.11234399676322937,0.11234399676322937,14690
2020-21,Ricardo Pereira,27,0,1,0.051083698868751526,90,MR,Brighton,Leicester,1,2,2021-03-06,3303,2020,226,0,0.0,0,0,0,0.051083698868751526,0.42365899682044983,0.3725759983062744,14696
2020-21,Ricardo Pereira,28,0,1,0.10624899715185165,47,MR,Leicester,Sheffield United,5,0,2021-03-14,3303,2020,226,0,0.0,0,0,0,0.10624899715185165,0.7761189937591553,0.6698700189590454,14710
2020-21,Ricardo Pereira,31,0,0,0.0,90,MR,West Ham,Leicester,3,2,2021-04-11,3303,2020,226,0,0.12231999635696411,1,3,0,0.0,0.29952698945999146,0.17720699310302734,14744
2020-21,Ricardo Pereira,35,0,0,0.0,70,MR,Leicester,Newcastle United,2,4,2021-05-07,3303,2020,226,0,0.0,0,0,0,0.0,0.1434839963912964,0.1434839963912964,14779
2020-21,Ricardo Pereira,37,0,0,0.0,21,Sub,Chelsea,Leicester,2,1,2021-05-18,3303,2020,226,0,0.32186800241470337,0,2,0,0.0,0.38690000772476196,0.38690000772476196,14797
2020-21,Richarlison,3,1,1,0.7611690163612366,90,FWL,Crystal Palace,Everton,1,2,2020-09-26,6026,2020,166,0,0.0,0,0,0,0.0,0.5677000284194946,0.5677000284194946,14107
2020-21,Richarlison,4,0,1,0.019561899825930595,24,FWL,Everton,Brighton,4,2,2020-10-03,6026,2020,166,0,0.0,0,0,0,0.019561899825930595,0.09571319818496704,0.0761512964963913,14468
2020-21,Richarlison,5,0,2,0.5290070176124573,90,FWL,Everton,Liverpool,2,2,2020-10-17,6026,2020,166,0,0.013977199792861938,0,1,0,0.5290070176124573,0.5429850220680237,0.0,14477
2020-21,Richarlison,9,0,3,0.28266799449920654,78,FWL,Fulham,Everton,2,3,2020-11-22,6026,2020,166,0,0.12887300550937653,0,1,0,0.28266799449920654,0.43324801325798035,0.30241701006889343,14517
2020-21,Richarlison,10,0,4,0.27780699729919434,90,FWL,Everton,Leeds,0,1,2020-11-28,6026,2020,166,0,0.1294180005788803,0,2,0,0.27780699729919434,0.45115500688552856,0.06015719845890999,14531
2020-21,Richarlison,11,0,2,0.05501500144600868,90,FWL,Burnley,Everton,1,1,2020-12-05,6026,2020,166,0,0.9240480065345764,1,3,0,0.05501500144600868,2.0904901027679443,1.111430048942566,14537
2020-21,Richarlison,12,0,3,0.18769100308418274,90,FWL,Everton,Chelsea,1,0,2020-12-12,6026,2020,166,0,0.0,0,0,0,0.18769100308418274,0.24646399915218353,0.05877310037612915,14546
2020-21,Richarlison,13,1,1,0.01946279965341091,90,FWL,Leicester,Everton,0,2,2020-12-16,6026,2020,166,0,0.0,0,0,1,0.01946279965341091,0.27354300022125244,0.25407999753952026,14559
2020-21,Richarlison,14,0,0,0.0,90,AML,Everton,Arsenal,2,1,2020-12-19,6026,2020,166,0,0.0,0,0,0,0.0,0.20105700194835663,0.20105700194835663,14569
2020-21,Richarlison,17,0,1,0.020958099514245987,90,AML,Everton,West Ham,0,1,2021-01-01,6026,2020,166,0,0.05327510088682175,0,1,0,0.020958099514245987,0.14756900072097778,0.07333579659461975,14595
2020-21,Richarlison,20,0,2,0.17835299670696259,90,MR,Everton,Leicester,1,1,2021-01-27,6026,2020,166,0,0.0,0,0,0,0.17835299670696259,0.22747200727462769,0.17119100689888,14627
2020-21,Richarlison,21,0,4,0.2817629873752594,90,AML,Everton,Newcastle United,0,2,2021-01-30,6026,2020,166,0,0.02857219986617565,0,1,0,0.2817629873752594,0.23200100660324097,0.01657879911363125,14644
2020-21,Richarlison,22,0,1,0.03232859820127487,82,AML,Leeds,Everton,1,2,2021-02-03,6026,2020,166,0,0.0,0,0,0,0.03232859820127487,0.46469399333000183,0.4323660135269165,14648
2020-21,Richarlison,24,0,0,0.0,90,FWL,Everton,Fulham,0,2,2021-02-14,6026,2020,166,0,0.0,0,0,0,0.0,0.0,0.0,14669
2020-21,Richarlison,25,1,1,0.3536849915981293,90,FW,Liverpool,Everton,0,2,2021-02-20,6026,2020,166,0,0.0,0,0,1,0.3536849915981293,0.3536849915981293,0.0,14680
2020-21,Richarlison,26,1,3,1.1210600137710571,90,FW,Everton,Southampton,1,0,2021-03-01,6026,2020,166,0,0.0,0,0,1,1.1210600137710571,0.7825649976730347,0.09802509844303131,14686
2020-21,Richarlison,27,0,1,0.07676450163125992,90,FW,Chelsea,Everton,2,0,2021-03-08,6026,2020,166,0,0.013135099783539772,0,1,0,0.07676450163125992,0.1336359977722168,0.04373669996857643,14698
2020-21,Richarlison,28,0,3,0.12294600158929825,90,FW,Everton,Burnley,1,2,2021-03-13,6026,2020,166,0,0.04060110077261925,0,1,0,0.12294600158929825,0.18685300648212433,0.02330549992620945,14707
2020-21,Richarlison,30,0,6,0.98990797996521,90,FW,Everton,Crystal Palace,1,1,2021-04-05,6026,2020,166,0,0.47436800599098206,0,2,0,0.98990797996521,1.6753499507904053,0.46785199642181396,14728
2020-21,Richarlison,31,0,0,0.0,90,FW,Brighton,Everton,0,0,2021-04-12,6026,2020,166,0,0.0,0,0,0,0.0,0.08613769710063934,0.08613769710063934,14735
2020-21,Richarlison,33,0,1,0.09680700302124023,90,FWR,Arsenal,Everton,0,1,2021-04-23,6026,2020,166,0,0.0,0,0,0,0.09680700302124023,0.20529000461101532,0.10848300158977509,14755
2020-21,Richarlison,34,0,3,0.21132899820804596,90,AML,Everton,Aston Villa,1,2,2021-05-01,6026,2020,166,0,0.07304330170154572,0,1,0,0.21132899820804596,0.3385930061340332,0.12726399302482605,14769
2020-21,Richarlison,35,0,2,0.21453100442886353,90,FW,Aston Villa,Everton,0,0,2021-05-13,6026,2020,166,0,0.19701799750328064,0,3,0,0.21453100442886353,0.41154900193214417,0.05918889865279198,14616
2020-21,Richarlison,35,0,2,0.13915200531482697,86,FW,West Ham,Everton,0,1,2021-05-09,6026,2020,166,0,0.0,0,0,0,0.13915200531482697,0.13915200531482697,0.0,14783
2020-21,Richarlison,36,0,4,0.420307993888855,90,FW,Everton,Sheffield United,0,1,2021-05-16,6026,2020,166,0,0.022553399205207825,0,1,0,0.420307993888855,0.44286200404167175,0.0,14787
2020-21,Robert Sánchez,13,0,0,0.0,90,GK,Fulham,Brighton,0,0,2020-12-16,9098,2020,597,0,0.0,0,0,0,0.0,0.0,0.0,14557
2020-21,Robert Sánchez,14,0,0,0.0,90,GK,Brighton,Sheffield United,1,1,2020-12-20,9098,2020,597,0,0.0,0,0,0,0.0,0.1394139975309372,0.1394139975309372,14565
2020-21,Robert Sánchez,15,0,0,0.0,90,GK,West Ham,Brighton,2,2,2020-12-27,9098,2020,597,0,0.0,0,0,0,0.0,0.03998199850320816,0.03998199850320816,14583
2020-21,Robert Sánchez,16,0,0,0.0,90,GK,Brighton,Arsenal,0,1,2020-12-29,9098,2020,597,0,0.0,0,0,0,0.0,0.05558919906616211,0.05558919906616211,14585
2020-21,Robert Sánchez,19,0,0,0.0,90,GK,Leeds,Brighton,0,1,2021-01-16,9098,2020,597,0,0.0,0,0,0,0.0,0.0,0.0,14618
2020-21,Robert Sánchez,20,0,0,0.0,90,GK,Brighton,Fulham,0,0,2021-01-27,9098,2020,597,0,0.0,0,0,0,0.0,0.6072649955749512,0.6072649955749512,14625
2020-21,Robert Sánchez,22,0,0,0.0,90,GK,Liverpool,Brighton,0,1,2021-02-03,9098,2020,597,0,0.0,0,0,0,0.0,0.016594400629401207,0.016594400629401207,14654
2020-21,Robert Sánchez,23,0,0,0.0,90,GK,Burnley,Brighton,1,1,2021-02-06,9098,2020,597,0,0.0,0,0,0,0.0,0.0,0.0,14656
2020-21,Robert Sánchez,24,0,0,0.0,90,GK,Brighton,Aston Villa,0,0,2021-02-13,9098,2020,597,0,0.0,0,0,0,0.0,0.0,0.0,14666
2020-21,Robert Sánchez,25,0,0,0.0,90,GK,Brighton,Crystal Palace,1,2,2021-02-22,9098,2020,597,0,0.0,0,0,0,0.0,0.0,0.0,14677
2020-21,Robert Sánchez,27,0,0,0.0,90,GK,Brighton,Leicester,1,2,2021-03-06,9098,2020,597,0,0.0,0,0,0,0.0,0.0,0.0,14696
2020-21,Robert Sánchez,28,0,0,0.0,90,GK,Southampton,Brighton,1,2,2021-03-14,9098,2020,597,0,0.0,0,0,0,0.0,0.29503899812698364,0.29503899812698364,14713
2020-21,Robert Sánchez,29,0,0,0.0,90,GK,Brighton,Newcastle United,3,0,2021-03-20,9098,2020,597,0,0.0,0,0,0,0.0,0.5032879710197449,0.5032879710197449,14715
2020-21,Robert Sánchez,31,0,0,0.0,90,GK,Brighton,Everton,0,0,2021-04-12,9098,2020,597,0,0.0,0,0,0,0.0,0.05402129888534546,0.05402129888534546,14735
2020-21,Robert Sánchez,32,0,0,0.0,90,GK,Chelsea,Brighton,0,0,2021-04-20,9098,2020,597,0,0.0,0,0,0,0.0,0.01982860080897808,0.01982860080897808,14747
2020-21,Robert Sánchez,33,0,0,0.0,90,GK,Sheffield United,Brighton,1,0,2021-04-24,9098,2020,597,0,0.0,0,0,0,0.0,0.08048419654369354,0.08048419654369354,14762
2020-21,Robert Sánchez,34,0,0,0.0,90,GK,Brighton,Leeds,2,0,2021-05-01,9098,2020,597,0,0.0,0,0,0,0.0,0.43654200434684753,0.43654200434684753,14765
2020-21,Robert Sánchez,36,0,0,0.0,90,GK,Brighton,West Ham,1,1,2021-05-15,9098,2020,597,0,0.0,0,0,0,0.0,0.10597199946641922,0.10597199946641922,14785
2020-21,Robert Sánchez,38,0,0,0.0,90,GK,Arsenal,Brighton,2,0,2021-05-23,9098,2020,597,0,0.0,0,0,0,0.0,0.10073299705982208,0.10073299705982208,14805
2020-21,Robin Olsen,7,0,0,0.0,90,GK,Newcastle United,Everton,2,1,2020-11-01,6962,2020,573,0,0.0,0,0,0,0.0,0.0,0.0,14501
2020-21,Robin Olsen,13,0,0,0.0,90,GK,Leicester,Everton,0,2,2020-12-16,6962,2020,573,0,0.0,0,0,0,0.0,0.0,0.0,14559
2020-21,Robin Olsen,22,0,0,0.0,90,GK,Leeds,Everton,1,2,2021-02-03,6962,2020,573,0,0.0,0,0,0,0.0,0.0,0.0,14648
2020-21,Robin Olsen,24,0,0,0.0,90,GK,Everton,Fulham,0,2,2021-02-14,6962,2020,573,0,0.0,0,0,0,0.0,0.0,0.0,14669
2020-21,Robin Olsen,30,0,0,0.0,90,GK,Everton,Crystal Palace,1,1,2021-04-05,6962,2020,573,0,0.0,0,0,0,0.0,0.8195909857749939,0.8195909857749939,14728
2020-21,Robin Olsen,31,0,0,0.0,90,GK,Brighton,Everton,0,0,2021-04-12,6962,2020,573,0,0.0,0,0,0,0.0,0.0,0.0,14735
2020-21,Ross Barkley,1,0,1,0.017517000436782837,25,Sub,Brighton,Chelsea,1,3,2020-09-14,592,2020,106,0,0.11523900181055069,0,1,0,0.017517000436782837,0.2226099967956543,0.08985389769077301,14095
2020-21,Ross Barkley,2,0,0,0.0,10,Sub,Chelsea,Liverpool,0,2,2020-09-20,592,2020,106,0,0.0,0,0,0,0.0,0.0,0.0,14102
2020-21,Ross Barkley,4,1,6,0.7969809770584106,90,AMC,Aston Villa,Liverpool,7,2,2020-10-04,592,2020,106,0,0.0,0,0,1,0.7969809770584106,1.048140048980713,0.28457099199295044,14466
2020-21,Ross Barkley,5,1,2,0.21096600592136383,90,AMC,Leicester,Aston Villa,0,1,2020-10-18,592,2020,106,0,0.06298720091581345,0,1,1,0.21096600592136383,0.36914798617362976,0.09519509971141815,14479
2020-21,Ross Barkley,6,0,3,0.08377300202846527,90,AMC,Aston Villa,Leeds,0,3,2020-10-23,592,2020,106,0,0.4417400062084198,0,4,0,0.08377300202846527,0.5553479790687561,0.10542300343513489,14486
2020-21,Ross Barkley,7,0,2,0.0814393013715744,90,AMC,Aston Villa,Southampton,3,4,2020-11-01,592,2020,106,0,0.20081700384616852,0,4,0,0.0814393013715744,0.1207989975810051,0.09913379698991776,14495
2020-21,Ross Barkley,8,0,4,0.34246399998664856,90,AMC,Arsenal,Aston Villa,0,3,2020-11-08,592,2020,106,0,1.06181001663208,1,6,0,0.34246399998664856,1.452970027923584,0.08288630098104477,14505
2020-21,Ross Barkley,9,0,0,0.0,4,AMC,Aston Villa,Brighton,1,2,2020-11-21,592,2020,106,0,0.0,0,0,0,0.0,0.0,0.0,14515
2020-21,Ross Barkley,19,0,2,0.657351016998291,82,AMC,Aston Villa,Newcastle United,2,0,2021-01-23,592,2020,106,0,0.23226700723171234,0,2,0,0.657351016998291,0.3170579969882965,0.08479060232639313,14535
2020-21,Ross Barkley,20,0,1,0.31124600768089294,84,AMC,Burnley,Aston Villa,3,2,2021-01-27,592,2020,106,0,0.1287509948015213,0,1,0,0.31124600768089294,1.8267600536346436,1.5155099630355835,14626
2020-21,Ross Barkley,21,1,2,0.36720898747444153,90,AMC,Southampton,Aston Villa,0,1,2021-01-30,592,2020,106,0,0.17111200094223022,0,2,1,0.36720898747444153,0.505843997001648,0.07487119734287262,14641
2020-21,Ross Barkley,22,0,1,0.07463580369949341,70,AMC,Aston Villa,West Ham,1,3,2021-02-03,592,2020,106,0,0.02582559920847416,0,1,0,0.07463580369949341,0.10341300070285797,0.07758740335702896,14645
2020-21,Ross Barkley,23,0,3,0.3115819990634918,81,AMC,Aston Villa,Arsenal,1,0,2021-02-06,592,2020,106,0,0.4305010139942169,0,3,0,0.3115819990634918,0.7730389833450317,0.09531980007886887,14655
2020-21,Ross Barkley,24,0,2,0.04955120012164116,77,AMC,Brighton,Aston Villa,0,0,2021-02-13,592,2020,106,0,0.0944845974445343,0,2,0,0.04955120012164116,0.14403599500656128,0.01801070012152195,14666
2020-21,Ross Barkley,25,0,0,0.0,77,AMC,Aston Villa,Leicester,1,2,2021-02-21,592,2020,106,0,0.0,0,0,0,0.0,0.21610400080680847,0.21610400080680847,14676
2020-21,Ross Barkley,26,0,0,0.0,21,Sub,Sheffield United,Aston Villa,1,0,2021-03-03,592,2020,106,0,0.07781309634447098,0,1,0,0.0,0.07781309634447098,0.0,14721
2020-21,Ross Barkley,28,0,0,0.0,21,Sub,Newcastle United,Aston Villa,1,1,2021-03-12,592,2020,106,0,0.3192239999771118,0,1,0,0.0,0.35079100728034973,0.031567201018333435,14712
2020-21,Ross Barkley,31,0,1,0.011975999921560287,19,Sub,Liverpool,Aston Villa,2,1,2021-04-10,592,2020,106,0,0.0,0,0,0,0.011975999921560287,0.011975999921560287,0.0,14739
2020-21,Ross Barkley,34,0,2,0.07354550063610077,90,AMC,Everton,Aston Villa,1,2,2021-05-01,592,2020,106,0,0.5537580251693726,0,2,0,0.07354550063610077,1.0340399742126465,0.5342170000076294,14769
2020-21,Ross Barkley,35,0,0,0.0,67,AMC,Aston Villa,Everton,0,0,2021-05-13,592,2020,106,0,0.03851789981126785,0,2,0,0.0,0.0,0.0,14616
2020-21,Ryan Fraser,2,0,0,0.0,58,Sub,Newcastle United,Brighton,0,3,2020-09-20,1683,2020,507,0,0.0,0,0,0,0.0,0.053897399455308914,0.053897399455308914,14101
2020-21,Ryan Fraser,4,0,1,0.025443600490689278,13,Sub,Newcastle United,Burnley,3,1,2020-10-03,1683,2020,507,0,0.0,0,0,0,0.025443600490689278,0.025443600490689278,0.0,14472
2020-21,Ryan Fraser,7,0,0,0.0,15,Sub,Newcastle United,Everton,2,1,2020-11-01,1683,2020,507,0,0.0,0,0,0,0.0,0.0,0.0,14501
2020-21,Ryan Fraser,13,0,1,0.057970501482486725,77,ML,Leeds,Newcastle United,5,2,2020-12-16,1683,2020,507,0,0.1263979971408844,1,3,0,0.057970501482486725,0.6330829858779907,0.575111985206604,14558
2020-21,Ryan Fraser,14,0,0,0.0,10,Sub,Newcastle United,Fulham,1,1,2020-12-19,1683,2020,507,0,0.0,0,0,0,0.0,0.0,0.0,14571
2020-21,Ryan Fraser,18,0,0,0.0,44,ML,Sheffield United,Newcastle United,1,0,2021-01-12,1683,2020,507,0,0.06481879949569702,0,1,0,0.0,0.10086599737405777,0.10086599737405777,14610
2020-21,Ryan Fraser,19,0,1,0.14677099883556366,17,Sub,Aston Villa,Newcastle United,2,0,2021-01-23,1683,2020,507,0,0.0,0,0,0,0.14677099883556366,0.14677099883556366,0.0,14535
2020-21,Ryan Fraser,20,0,2,0.08144819736480713,82,AMC,Newcastle United,Leeds,1,2,2021-01-26,1683,2020,507,0,0.03284129872918129,0,2,0,0.08144819736480713,0.0951927974820137,0.0,14631
2020-21,Ryan Fraser,21,0,0,0.0,70,FW,Everton,Newcastle United,0,2,2021-01-30,1683,2020,507,0,0.6423320174217224,0,3,0,0.0,0.39499399065971375,0.0,14644
2020-21,Ryan Fraser,22,0,2,0.41896799206733704,90,FW,Newcastle United,Crystal Palace,1,2,2021-02-02,1683,2020,507,0,0.8774430155754089,0,7,0,0.41896799206733704,0.7564730048179626,0.09962420165538788,14652
